"predecessor_requirement_id","replacement_requirement_id","change_type","exact_constitution_part","exact_constitution_section","verified_exact_line_range","change_summary"
"REQ-068.02","REQ-115.06","Retained and re-anchored","Part 7","BRAND IDENTITY","L3095; L3105","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.02","REQ-115.07","Retained and re-anchored","Part 7","BRAND IDENTITY","L3095; L3099","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.03","REQ-115.08","Retained and re-anchored","Part 7","BRAND IDENTITY","L3107","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.04","REQ-116.01","Retained and re-anchored","Part 7","COLOR SYSTEM","L3111–L3113","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.06","REQ-116.02","Retained and re-anchored","Part 7","COLOR SYSTEM","L3145","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.01","Retained and re-anchored","Part 7","TYPOGRAPHY","L3151","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.02","Retained and re-anchored","Part 7","TYPOGRAPHY","L3151","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.03","Retained and re-anchored","Part 7","TYPOGRAPHY","L3153; L3157","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.04","Retained and re-anchored","Part 7","TYPOGRAPHY","L3153; L3161","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.05","Retained and re-anchored","Part 7","TYPOGRAPHY","L3153; L3159","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.07","REQ-117.06","Retained and re-anchored","Part 7","TYPOGRAPHY","L3153; L3155","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.08","REQ-117.07","Retained and re-anchored","Part 7","TYPOGRAPHY","L3163","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.08","REQ-117.08","Retained and re-anchored","Part 7","TYPOGRAPHY","L3163","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.08","REQ-117.09","Retained and re-anchored","Part 7","TYPOGRAPHY","L3163","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.08","REQ-117.10","Retained and re-anchored","Part 7","TYPOGRAPHY","L3163","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.09","REQ-118.01","Retained and re-anchored","Part 7","GRID SYSTEM","L3167; L3171","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.09","REQ-118.02","Retained and re-anchored","Part 7","GRID SYSTEM","L3167–L3169","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.10","REQ-118.03","Retained and re-anchored","Part 7","GRID SYSTEM","L3173; L3181","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.10","REQ-118.04","Retained and re-anchored","Part 7","GRID SYSTEM","L3173; L3179","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.10","REQ-118.05","Retained and re-anchored","Part 7","GRID SYSTEM","L3173; L3183","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.10","REQ-118.06","Retained and re-anchored","Part 7","GRID SYSTEM","L3173; L3175","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.10","REQ-118.07","Retained and re-anchored","Part 7","GRID SYSTEM","L3173; L3177","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.11","REQ-119.01","Retained and re-anchored","Part 7","ICONOGRAPHY","L3189; L3195","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.11","REQ-119.02","Retained and re-anchored","Part 7","ICONOGRAPHY","L3189; L3193","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.11","REQ-119.03","Retained and re-anchored","Part 7","ICONOGRAPHY","L3189; L3197","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.11","REQ-119.04","Retained and re-anchored","Part 7","ICONOGRAPHY","L3189; L3191","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-068.12","REQ-119.05","Retained and re-anchored","Part 7","ICONOGRAPHY","L3199","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.01","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3213","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.02","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3217","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.03","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3219","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.04","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3211","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.05","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3207","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.06","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3209","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.01","REQ-120.07","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3205; L3215","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.02","REQ-120.08","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3221; L3227","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.02","REQ-120.09","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3221; L3229","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.02","REQ-120.10","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3221; L3225","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.02","REQ-120.11","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3221; L3223","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.02","REQ-120.12","Retained and re-anchored","Part 7","BUTTON SYSTEM","L3221; L3231","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.07","REQ-121.01","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3249","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.05","REQ-121.02","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3245","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.04","REQ-121.03","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3243","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.03","REQ-121.04","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3241","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.08","REQ-121.05","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3251","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.06","REQ-121.06","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3247","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.09","REQ-121.07","Retained and re-anchored","Part 7","FORM SYSTEM","L3239; L3253","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.10","REQ-122.01","Retained and re-anchored","Part 7","CARD SYSTEM","L3259; L3263","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.10","REQ-122.02","Retained and re-anchored","Part 7","CARD SYSTEM","L3259; L3265","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.10","REQ-122.03","Retained and re-anchored","Part 7","CARD SYSTEM","L3259; L3269","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.10","REQ-122.04","Retained and re-anchored","Part 7","CARD SYSTEM","L3259; L3261","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.10","REQ-122.05","Retained and re-anchored","Part 7","CARD SYSTEM","L3259; L3267","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.06","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3285","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.07","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3279","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.08","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3283","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.09","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3281","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.10","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3273","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.11","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3277","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-069.11","REQ-122.12","Retained and re-anchored","Part 7","CARD SYSTEM","L3271; L3275","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.01","REQ-123.01","Retained and re-anchored","Part 7","DASHBOARD UX","L3289–L3291","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.02","REQ-123.02","Retained and re-anchored","Part 7","DASHBOARD UX","L3311","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.09","REQ-124.01","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3331","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.04","REQ-124.02","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3321","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.05","REQ-124.03","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3323","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.10","REQ-124.04","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3333","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.03","REQ-124.05","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3319","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.08","REQ-124.06","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3329","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.06","REQ-124.07","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3325","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.07","REQ-124.08","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3317; L3327","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.11","REQ-124.09","Retained and re-anchored","Part 7","SURVEY EXPERIENCE","L3335","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.12","REQ-125.01","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3339–L3341","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.14","REQ-125.02","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3347","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.21","REQ-125.03","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3361","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.15","REQ-125.04","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3349","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.18","REQ-125.05","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3355","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.16","REQ-125.06","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3351","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.13","REQ-125.07","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3345","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.20","REQ-125.08","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3359","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.17","REQ-125.09","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3353","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.19","REQ-125.10","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3343; L3357","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.22","REQ-125.11","Retained and re-anchored","Part 7","WALLET EXPERIENCE","L3363","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.23","REQ-126.01","Retained and re-anchored","Part 7","LEADERBOARD EXPERIENCE","L3369; L3373","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.23","REQ-126.02","Retained and re-anchored","Part 7","LEADERBOARD EXPERIENCE","L3369; L3375","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.23","REQ-126.03","Retained and re-anchored","Part 7","LEADERBOARD EXPERIENCE","L3369; L3371","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.23","REQ-126.04","Retained and re-anchored","Part 7","LEADERBOARD EXPERIENCE","L3369; L3377","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.25","REQ-126.05","Retained and re-anchored","Part 7","LEADERBOARD EXPERIENCE","L3381","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.32","REQ-127.01","Retained and re-anchored","Part 7","PROFILE PAGE","L3387; L3401","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.29","REQ-127.02","Retained and re-anchored","Part 7","PROFILE PAGE","L3387; L3395","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.27","REQ-127.03","Retained and re-anchored","Part 7","PROFILE PAGE","L3387; L3391","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-070.26","REQ-127.04","Retained and re-anchored","Part 7","PROFILE PAGE","L3387; L3389","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
